frame.time,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags,tcp.flags.syn,tcp.flags.reset,frame.len,data.len,ip.ttl,tcp.window_size,tcp.ack,http.request.method,http.response.code
"Dec 31, 1969 18:00:09.729743000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.729859000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.730148000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.730164000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.730307000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.730444000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.730514000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.730650000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.730785000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.730801000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.730881000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.731017000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.731215000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.731231000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.731356000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.731493000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.731628000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.731644000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.731906000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.731922000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.732002000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.732218000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.732354000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.732406000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.732543000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.732687000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.732703000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.732819000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.732955000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.733204000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.733340000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.733419000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.733556000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.733745000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.733761000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.733924000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.733940000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.734065000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.734355000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.734371000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.734553000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.734569000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.734750000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.734766000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.734956000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.734972000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.735145000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.735161000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.735232000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.735368000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.735447000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.735583000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.735644000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.735781000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.735925000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.735941000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.736140000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.736156000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.736263000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.736399000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.736534000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.736550000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.736768000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.736784000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.736882000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.737018000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.737097000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.737233000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.737276000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.737413000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.737447000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.737583000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.737718000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.737734000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.737906000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.737922000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.738065000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.738202000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.738346000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.738362000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.738469000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.738605000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.738657000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.738794000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.738947000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.738963000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.739144000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.739160000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.739231000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.739547000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.739563000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.739736000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.739752000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.739924000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.739940000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.740130000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.740146000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.740328000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.740344000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.740460000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.740596000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.740648000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.740784000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.740964000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.740980000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.741105000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.741242000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.741536000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.741672000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.741805000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.741941000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.742094000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.742110000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.742226000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.742397000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.742534000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.742669000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.742685000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.742828000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.742992000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.743128000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.743171000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.743307000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.743546000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.743744000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.743880000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.743995000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.744132000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.744301000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.744437000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.744498000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.744634000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.744704000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.744841000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.744875000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.745172000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.745308000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.745405000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.745541000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.745721000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.745737000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.745853000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.745990000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.746161000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.746177000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.746412000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.746428000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.746636000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.746652000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.746741000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.746878000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.747112000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.747128000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.747327000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.747343000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.747423000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.747559000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.747757000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.747773000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.748009000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.748025000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.748105000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.748241000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.748511000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.748527000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.748717000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.748733000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.748804000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.748941000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.748993000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.749129000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.749300000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.749316000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.749441000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.749577000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.749647000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.749784000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.749928000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.749944000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.750143000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.750159000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.750230000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.750366000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.750409000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.750690000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.750706000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.750795000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.750931000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.751010000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.751146000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.751317000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.751333000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.751476000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.751755000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.751892000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.752036000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.752052000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.752150000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.752286000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.752430000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.752446000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.752616000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.752752000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.752905000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.752921000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.753112000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.753128000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.753226000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.753362000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.753450000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.753586000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.753730000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.753746000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.753826000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.754144000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.754160000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.754525000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.754661000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.754740000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.754877000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.755102000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.755118000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.755198000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.755334000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.755368000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.755504000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.755884000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.755900000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.755980000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.756117000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.756279000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.756295000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.756429000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.756565000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.756599000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.756735000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.756870000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.756886000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.757122000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.757138000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.757209000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.757345000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.757543000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.757559000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.757657000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.757793000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.757973000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.757989000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.758060000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.758197000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.758359000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:09.758375000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:09.758536000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:09.758672000 CST",,,,,,,,,,,"14",,,,,,
